yrsempl,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue,2,3,4,5
15.0,2.073464,4.4213445,0,4,1,34,2,33.9,1,0,0,0
6.0,0.41958,1.47042,0,2,0,22,1,17.9,0,0,1,0
2.0,0.3876075,0.9823265,1,2,1,15,3,13.7,0,0,1,0
4.0,2.073464,4.4213445,1,1,1,5,1,33.9,0,0,1,0
2.0,2.073464,3.0392,1,1,1,0,1,11.3,1,0,0,0
15.0,2.073464,4.4213445,0,5,1,55,3,33.9,0,0,0,0
8.0,2.073464,4.4213445,1,3,0,2,3,20.5,1,0,0,0
4.0,0.598752,0.9823265,0,3,0,5,2,14.2,0,0,0,0
9.0,0.3876075,0.9823265,0,4,1,28,1,11.3,0,0,1,0
15.0,2.073464,3.57115,0,3,1,17,3,29.4,0,0,0,0
13.0,2.073464,4.4213445,0,3,1,19,2,33.9,1,0,0,0
15.0,2.073464,0.9823265,0,5,1,38,2,33.9,0,0,1,0
15.0,2.073464,4.4213445,0,5,1,34,3,33.9,0,0,1,0
4.0,0.3876075,0.9823265,0,1,0,22,3,11.3,1,0,0,0
2.0,0.3876075,0.9823265,1,2,0,8,4,11.3,0,0,1,0
10.0,1.26819,4.4213445,0,3,0,29,2,26.9,0,1,0,0
7.0,0.3876075,0.9823265,0,1,1,41,5,16.3,0,0,1,0
4.0,2.039232,1.228768,0,2,1,16,2,20.0,1,0,0,0
15.0,0.3876075,1.28193,0,5,1,14,2,11.3,0,0,1,0
2.0,0.3876075,0.9823265,0,1,1,1,2,11.3,0,0,1,0
2.0,1.1016,4.4213445,1,2,1,9,3,16.8,1,0,0,0
2.0,0.661599,2.359401,1,2,0,0,3,11.3,1,0,0,0
2.0,0.555634,1.606366,1,1,1,0,2,12.3,0,1,0,0
15.0,2.073464,4.4213445,0,4,1,18,3,33.9,1,0,0,0
15.0,1.673475,2.301525,0,5,0,43,4,33.9,0,0,1,0
2.0,1.038695,1.026305,1,1,0,16,4,33.9,1,0,0,0
15.0,2.073464,1.95216,1,3,1,27,3,32.2,0,1,0,0
15.0,0.883614,1.738386,0,4,1,8,3,29.5,0,0,0,0
8.0,0.3876075,0.9823265,0,4,0,5,3,12.3,0,1,0,0
2.0,0.7503,2.9097,0,4,1,31,2,20.9,1,0,0,0
15.0,1.925196,1.987804,0,5,1,29,3,33.9,1,0,0,0
2.0,2.073464,3.236232,0,3,1,11,2,27.6,0,0,1,0
2.0,1.642496,2.453504,0,3,1,4,1,16.8,0,1,0,0
3.0,0.3876075,1.0281,0,3,0,21,2,28.2,1,0,0,0
2.0,0.3876075,0.9823265,0,3,1,2,4,11.3,0,1,0,0
4.0,0.797568,0.9823265,0,2,0,13,3,27.2,0,1,0,0
15.0,0.3876075,0.9823265,0,5,0,37,3,11.3,0,0,1,0
2.0,0.3876075,1.4768,0,2,0,24,1,11.3,1,0,0,0
2.0,0.3876075,0.9823265,0,3,1,1,3,11.3,0,0,0,0
5.0,2.073464,3.20574,1,5,1,24,1,22.4,1,0,0,0
2.0,2.073464,4.4213445,1,3,1,7,1,33.9,0,0,0,1
2.0,1.227636,1.688364,0,2,1,23,2,12.7,1,0,0,0
15.0,1.408144,2.807856,0,2,1,48,1,33.9,0,0,1,0
2.0,0.3876075,1.188024,0,5,1,1,2,11.3,0,1,0,0
15.0,0.464256,0.9823265,0,1,1,23,2,13.0,0,0,0,0
15.0,0.3876075,0.9823265,0,3,1,26,3,11.3,0,0,0,0
15.0,1.734656,4.4213445,0,5,1,21,1,24.5,0,0,0,0
15.0,2.073464,4.4213445,0,5,1,10,1,33.9,0,1,0,0
2.0,0.3876075,1.05714,0,2,1,0,5,11.3,1,0,0,0
15.0,2.073464,2.099559,0,4,1,44,3,33.9,0,0,1,0
7.0,0.3876075,0.9823265,0,2,1,10,1,17.9,0,0,1,0
15.0,1.011142,0.9823265,0,1,1,30,1,17.9,0,0,0,0
2.0,0.3876075,0.9823265,1,3,0,0,5,11.3,0,0,0,0
4.0,0.3876075,0.9823265,0,3,1,22,4,33.9,0,0,0,1
15.0,2.073464,4.4213445,0,2,1,12,1,33.9,0,1,0,0
8.0,0.3876075,3.28176,0,3,0,18,4,21.1,0,1,0,0
2.0,2.049264,0.9823265,0,2,0,11,1,19.3,0,0,1,0
2.0,0.3876075,0.9823265,0,2,1,2,1,11.5,0,0,1,0
8.0,0.3876075,0.9823265,0,3,0,11,1,22.1,0,0,0,0
15.0,0.3876075,0.9823265,0,5,1,45,3,11.3,1,0,0,0
8.0,1.36112,4.4213445,0,3,0,22,3,33.9,1,0,0,0
2.0,0.3876075,0.9823265,0,2,0,21,2,16.1,0,0,0,1
6.0,0.44485,0.9823265,0,1,1,36,2,13.7,0,0,1,0
2.0,0.431526,2.282474,0,1,1,0,4,11.3,0,0,0,0
15.0,0.3876075,0.9823265,0,4,0,20,2,11.3,1,0,0,0
15.0,0.3876075,0.9823265,0,5,1,25,2,11.3,0,0,0,0
15.0,2.073464,4.4213445,0,3,1,43,3,27.0,1,0,0,0
2.0,1.62816,2.21184,1,1,1,0,1,13.9,0,1,0,0
6.0,1.723344,4.4213445,1,4,1,20,3,33.9,0,0,0,1
15.0,0.54868,1.34332,0,3,1,42,3,19.6,0,0,1,0
9.0,0.3876075,4.4213445,0,3,1,14,4,32.6,0,1,0,0
6.0,0.3876075,0.9823265,0,3,1,34,1,11.3,0,0,1,0
5.0,2.073464,3.1122,1,5,1,8,2,33.9,0,1,0,0
2.0,0.63756,3.32244,0,4,1,23,3,12.7,0,0,0,0
5.0,2.073464,0.9823265,0,4,1,17,2,25.1,0,0,0,0
2.0,2.073464,3.3525,0,3,0,5,1,33.9,0,0,1,0
4.0,2.073464,4.4213445,1,3,1,21,2,14.3,0,0,0,1
15.0,0.3876075,1.176672,0,2,1,28,4,11.3,0,0,0,0
5.0,2.073464,3.854708,0,4,0,20,2,22.2,0,0,1,0
2.0,0.88208,2.09792,1,1,1,1,4,11.3,0,1,0,0
3.0,1.626856,4.225144,1,5,0,10,4,25.0,0,1,0,0
2.0,0.40208,0.9823265,1,3,1,6,3,27.9,1,0,0,0
15.0,0.839916,1.932084,0,2,0,13,1,31.3,1,0,0,0
15.0,2.073464,4.4213445,0,2,0,22,2,33.9,0,0,1,0
11.0,2.073464,1.182156,0,2,1,26,2,33.9,1,0,0,0
15.0,0.633726,3.072274,0,2,1,37,1,33.9,1,0,0,0
2.0,0.3876075,0.9823265,0,1,0,5,3,11.3,0,0,0,0
2.0,1.67865,0.9823265,1,1,0,3,3,13.0,1,0,0,0
2.0,2.073464,2.569238,1,4,0,5,1,19.2,0,0,1,0
15.0,2.073464,4.4213445,0,2,1,32,4,33.9,1,0,0,0
11.0,0.3876075,1.44054,0,4,1,43,2,11.3,0,0,0,0
2.0,0.8931,3.0069,0,1,0,11,2,15.7,0,0,1,0
3.0,0.3876075,0.9823265,0,3,1,5,1,11.8,0,0,0,0
11.0,2.073464,1.2495,0,3,0,10,3,28.1,1,0,0,0
15.0,1.881308,4.4213445,0,3,1,28,2,33.1,1,0,0,0
5.0,0.3876075,0.9823265,0,3,1,26,3,27.2,0,0,0,0
15.0,2.073464,4.4213445,0,5,0,6,6,33.9,1,0,0,0
12.0,2.073464,1.605044,0,4,1,11,4,17.6,0,0,0,0
13.0,2.073464,4.4213445,1,5,1,10,3,14.5,0,0,0,0
15.0,2.073464,2.42136,0,2,1,25,2,33.9,1,0,0,0
2.0,0.3876075,3.984784,1,1,1,0,1,11.3,0,1,0,0
2.0,2.073464,4.4213445,1,1,0,11,2,20.3,1,0,0,0
15.0,2.073464,4.4213445,1,5,1,26,2,33.9,0,1,0,0
15.0,0.3876075,0.9823265,0,2,0,23,1,11.3,0,0,0,0
2.0,0.870688,0.9823265,1,4,1,1,3,11.3,0,1,0,0
5.0,0.451008,1.114992,0,3,0,8,3,11.3,0,1,0,0
5.0,0.3876075,1.312205,0,4,1,6,7,21.0,0,0,0,0
15.0,2.073464,0.9823265,0,4,1,12,3,27.3,1,0,0,0
2.0,1.634934,1.648066,1,1,1,7,1,25.7,0,0,1,0
6.0,1.682148,4.4213445,0,5,0,7,2,33.9,0,0,1,0
13.0,2.073464,4.4213445,0,3,1,22,1,33.9,0,0,0,0
14.0,0.3876075,0.9823265,0,2,1,18,2,15.5,0,0,0,0
3.0,0.5382,0.9823265,0,3,0,3,1,28.5,0,1,0,0
2.0,0.3876075,1.06082,1,4,1,1,5,11.3,0,0,0,0
4.0,1.48665,1.42835,0,2,1,10,1,23.8,0,1,0,0
15.0,2.073464,4.4213445,0,4,1,34,1,12.9,1,0,0,0
2.0,0.3876075,2.062575,0,2,0,1,3,11.3,0,1,0,0
2.0,0.443555,2.311445,0,2,1,0,5,17.9,1,0,0,0
13.0,2.073464,2.85147,1,4,0,13,1,11.4,0,0,0,1
2.0,1.6072,0.9823265,0,4,1,14,2,13.3,0,0,1,0
7.0,2.073464,2.094422,0,2,1,19,7,20.8,0,0,1,0
11.0,2.073464,4.4213445,0,4,1,46,1,33.9,0,0,0,1
2.0,2.073464,2.869152,0,3,1,12,2,33.9,0,0,1,0
4.0,2.073464,1.58952,0,5,1,23,2,17.6,0,1,0,0
4.0,0.816,0.9823265,0,1,1,13,2,11.5,0,0,0,0
4.0,0.3876075,1.364475,0,1,1,5,1,14.3,0,0,0,0
14.0,2.073464,3.538854,0,5,0,23,3,15.8,1,0,0,0
2.0,2.073464,4.4213445,1,1,0,19,1,26.6,0,0,1,0
2.0,0.3876075,0.9823265,0,3,1,0,3,11.3,1,0,0,0
15.0,0.3876075,0.9823265,0,5,1,29,1,11.3,0,0,1,0
2.0,0.57708,2.62892,1,1,1,0,1,11.3,1,0,0,0
6.0,2.073464,4.4213445,0,5,1,19,3,33.9,0,1,0,0
15.0,2.073464,4.4213445,0,5,1,35,2,33.9,0,0,1,0
10.0,0.3876075,0.9823265,0,3,0,2,1,11.3,1,0,0,0
7.0,0.3876075,0.9823265,0,2,1,11,3,17.4,0,1,0,0
15.0,1.390125,2.734875,0,5,1,24,2,32.7,1,0,0,0
7.0,2.073464,4.4213445,1,5,1,22,1,33.9,0,0,0,1
9.0,2.073464,4.4213445,0,5,0,1,3,33.9,0,1,0,0
14.0,2.073464,4.4213445,1,5,1,30,1,33.9,0,0,1,0
2.0,0.3876075,1.306864,1,1,1,25,3,11.4,0,0,0,0
2.0,1.796028,2.727972,1,1,0,4,5,12.5,0,0,1,0
3.0,0.82485,0.9823265,1,4,1,4,2,11.3,0,0,0,0
15.0,2.073464,4.4213445,0,4,0,25,2,33.9,1,0,0,0
4.0,0.3876075,1.085364,0,3,0,25,4,11.3,1,0,0,0
10.0,0.3876075,0.9823265,0,5,0,45,2,11.3,0,0,0,0
6.0,1.31544,2.86056,0,2,0,7,1,12.3,0,0,0,0
2.0,0.3876075,0.9823265,0,1,0,2,4,11.3,0,1,0,0
4.0,0.3876075,1.231254,0,2,1,52,1,11.3,0,0,1,0
6.0,2.073464,1.67427,0,5,1,18,3,33.9,0,0,0,1
12.0,1.30572,1.48428,0,4,0,19,3,33.9,1,0,0,0
15.0,2.073464,4.4213445,0,3,1,14,3,33.9,0,0,0,0
4.0,2.073464,4.369624,0,3,0,19,3,25.0,0,0,0,1
5.0,0.88893,2.84607,1,4,0,6,3,21.2,1,0,0,0
11.0,0.533104,1.754896,0,3,0,7,2,24.0,0,1,0,0
4.0,0.47736,1.08264,0,2,1,14,1,18.9,0,0,0,0
4.0,0.47817,4.4213445,0,1,1,16,2,33.9,0,0,1,0
2.0,0.51597,1.94103,0,1,1,4,3,11.5,1,0,0,0
2.0,2.030624,3.673376,0,2,0,5,1,11.3,1,0,0,0
2.0,2.073464,4.34272,0,2,1,18,4,15.8,1,0,0,0
14.0,2.073464,4.4213445,0,5,1,16,4,33.9,0,0,1,0
5.0,0.3876075,1.20015,1,3,1,8,2,11.8,1,0,0,0
12.0,0.9632,4.4213445,0,5,0,1,2,29.9,1,0,0,0
15.0,2.073464,4.4213445,0,4,1,22,4,33.9,1,0,0,0
7.0,0.97614,4.4213445,0,4,1,34,2,25.9,1,0,0,0
5.0,0.3876075,4.4213445,0,3,0,5,3,13.7,1,0,0,0
15.0,1.541176,1.474824,0,5,0,13,2,25.4,0,0,0,0
15.0,0.3876075,0.9823265,0,4,0,21,2,11.3,0,1,0,0
15.0,2.073464,4.4213445,1,5,1,20,2,33.9,1,0,0,0
2.0,0.4351,1.4649,0,3,0,0,3,11.3,1,0,0,0
4.0,0.3876075,1.45824,0,3,1,30,2,11.3,0,1,0,0
11.0,2.073464,4.16109,0,2,0,20,4,26.4,0,1,0,0
12.0,0.823277,4.4213445,0,3,1,5,3,33.9,1,0,0,0
12.0,2.073464,4.4213445,1,4,1,32,3,33.9,0,0,1,0
14.0,2.0424,4.4213445,0,3,1,23,2,28.2,0,1,0,0
15.0,1.41174,1.37826,0,5,1,25,3,33.9,0,0,1,0
12.0,2.073464,4.4213445,1,5,1,35,5,33.9,0,0,0,1
3.0,1.585962,3.580038,0,5,1,23,1,17.9,0,1,0,0
13.0,1.19568,4.4213445,0,3,1,8,1,31.6,1,0,0,0
5.0,1.035252,0.9823265,0,4,1,31,3,11.3,0,1,0,0
4.0,2.073464,4.12923,0,5,1,40,4,33.9,1,0,0,0
2.0,0.3876075,1.315456,0,1,1,14,2,17.8,1,0,0,0
8.0,0.9006,2.8994,0,3,0,11,7,23.4,0,1,0,0
15.0,2.073464,4.4213445,0,5,0,27,2,32.6,0,0,1,0
2.0,0.3876075,0.9823265,0,4,1,3,2,11.3,0,1,0,0
13.0,2.073464,1.383375,0,4,1,11,3,16.1,1,0,0,0
2.0,2.073464,0.9823265,1,3,1,11,1,17.9,1,0,0,0
14.0,2.073464,4.4213445,1,3,1,22,2,33.9,1,0,0,0
2.0,0.3876075,0.9823265,0,2,1,0,2,11.3,1,0,0,0
15.0,2.073464,4.4213445,1,4,1,35,3,33.9,0,0,0,0
7.0,0.586116,0.9823265,0,2,1,25,3,16.3,1,0,0,0
15.0,0.50193,2.07207,0,3,0,53,1,11.3,0,0,0,0
3.0,0.3876075,2.126096,1,5,1,4,2,33.9,0,1,0,0
7.0,1.040744,0.9823265,0,3,1,24,2,33.9,0,0,0,0
10.0,1.059345,4.4213445,0,2,0,9,3,23.5,0,0,0,0
15.0,1.082288,2.896712,0,3,1,37,1,11.3,0,1,0,0
2.0,0.586656,0.9823265,0,3,1,6,2,28.3,1,0,0,0
2.0,0.3956,0.9823265,0,1,0,1,2,11.8,0,0,1,0
2.0,1.562868,1.569132,1,3,1,1,3,17.4,0,1,0,0
6.0,2.073464,4.4213445,1,4,0,18,4,33.9,0,0,0,1
15.0,0.809028,0.9823265,0,3,1,33,2,31.1,0,0,0,0
9.0,0.3876075,0.9823265,0,1,0,57,3,11.3,1,0,0,0
2.0,0.3876075,1.993552,0,3,1,14,1,25.6,0,1,0,0
15.0,1.369115,0.9823265,0,2,1,20,3,16.9,0,0,1,0
2.0,0.875336,1.868664,1,1,1,1,2,13.0,0,1,0,0
14.0,1.423552,1.998448,0,5,1,6,1,20.0,0,0,0,0
6.0,1.21107,1.15893,0,5,1,46,3,11.3,0,0,0,0
7.0,2.073464,4.4213445,0,3,0,18,2,33.9,0,0,1,0
13.0,0.77464,1.06536,0,1,1,40,1,11.3,0,1,0,0
2.0,0.783756,2.402244,0,1,1,6,4,29.0,0,0,1,0
15.0,0.3876075,0.9823265,0,5,1,12,3,11.3,1,0,0,0
15.0,2.073464,4.4213445,0,3,1,40,1,33.9,0,0,0,0
2.0,1.392555,0.9823265,0,4,1,33,3,11.3,0,1,0,0
2.0,1.12924,3.23076,1,1,0,0,2,11.3,1,0,0,0
2.0,0.975936,2.612064,1,1,1,13,3,12.2,0,0,0,0
15.0,2.073464,4.4213445,0,4,1,18,2,25.5,1,0,0,0
15.0,0.3876075,0.9823265,0,4,0,14,3,17.0,0,1,0,0
15.0,0.864864,2.411136,0,4,0,15,1,11.3,0,0,1,0
3.0,2.073464,4.4213445,0,3,1,21,4,14.1,0,1,0,0
5.0,2.073464,2.75624,1,1,0,0,2,11.3,0,1,0,0
2.0,0.3876075,0.9823265,0,5,0,8,1,14.0,0,1,0,0
2.0,0.983796,0.9823265,0,2,1,14,6,19.2,1,0,0,0
7.0,0.55272,4.4213445,0,5,0,4,3,19.7,1,0,0,0
2.0,1.783008,4.120992,0,2,1,7,3,19.1,0,0,1,0
5.0,1.343232,4.4213445,1,5,1,6,2,12.9,1,0,0,0
4.0,0.77112,0.9823265,0,5,1,18,3,25.3,0,1,0,0
3.0,1.68168,2.32232,0,4,1,27,3,14.2,0,0,1,0
15.0,0.3876075,1.015427,0,4,0,36,2,12.3,0,0,0,0
15.0,1.592175,3.732825,0,5,1,17,2,32.1,1,0,0,0
6.0,0.817344,1.558656,0,3,0,11,3,19.9,0,0,0,1
2.0,1.06148,1.31852,0,1,0,6,3,11.3,0,1,0,0
7.0,2.073464,4.4213445,0,2,1,30,7,33.9,0,0,1,0
15.0,0.887757,1.985243,0,5,0,13,3,11.3,0,0,1,0
9.0,1.26984,1.37016,0,3,1,13,3,20.0,0,1,0,0
8.0,0.9628,1.3572,0,2,0,4,2,11.3,0,1,0,0
11.0,1.340928,2.115072,0,5,0,17,1,14.5,0,1,0,0
2.0,0.3876075,1.749055,0,2,0,4,3,17.3,0,0,0,1
6.0,1.61784,2.16216,0,4,1,8,1,16.3,0,1,0,0
15.0,1.794312,4.4213445,0,2,1,31,2,33.9,0,0,0,0
2.0,0.829556,0.9823265,1,1,1,5,2,32.3,0,0,0,1
2.0,2.073464,4.4213445,1,4,1,4,4,21.5,1,0,0,0
15.0,0.3876075,0.9823265,0,4,0,31,2,11.3,0,0,0,0
5.0,0.3876075,1.184148,0,2,0,38,2,16.5,0,1,0,0
2.0,0.3876075,0.9823265,1,1,1,6,3,11.3,0,1,0,0
12.0,0.80886,2.36314,0,3,0,9,2,33.9,0,1,0,0
15.0,0.3876075,1.009008,0,4,1,20,2,11.3,1,0,0,0
15.0,2.073464,4.4213445,0,2,1,25,2,33.9,1,0,0,0
3.0,0.5668,3.7932,0,1,1,7,6,18.8,0,0,0,0
8.0,2.073464,4.4213445,1,4,1,16,6,33.9,0,1,0,0
2.0,1.513892,4.4213445,1,2,0,9,3,21.1,0,0,1,0
3.0,2.073464,4.4213445,0,4,1,21,2,33.9,0,0,0,1
2.0,0.3876075,0.9823265,1,3,1,0,3,13.4,1,0,0,0
2.0,0.5152,0.9823265,0,5,1,3,2,13.7,1,0,0,0
4.0,1.106023,4.4213445,0,4,1,25,2,31.8,0,0,0,1
3.0,2.073464,4.4213445,0,2,0,6,2,31.9,0,0,0,1
15.0,0.59496,0.9823265,0,3,1,32,3,11.3,1,0,0,0
2.0,2.073464,2.676192,1,1,1,10,3,11.8,0,1,0,0
6.0,0.3876075,0.9823265,0,4,0,18,2,11.3,1,0,0,0
12.0,0.479975,1.345025,0,5,1,20,1,11.9,0,0,0,1
15.0,2.073464,4.4213445,0,3,1,36,3,33.9,1,0,0,0
6.0,2.073464,2.342912,1,3,1,21,2,14.0,1,0,0,0
2.0,0.3876075,2.20864,1,1,0,0,2,11.3,1,0,0,0
4.0,2.073464,2.83452,0,1,0,3,4,33.9,0,0,1,0
15.0,0.3876075,1.015872,0,2,0,49,1,12.7,1,0,0,0
15.0,0.878904,0.9823265,0,2,0,10,3,11.3,0,0,0,0
15.0,1.286908,4.166092,0,3,1,42,1,33.9,0,0,1,0
9.0,0.3876075,2.461536,0,5,1,28,2,27.5,1,0,0,0
7.0,0.3876075,0.9823265,0,5,1,31,1,11.3,0,0,0,0
15.0,0.3876075,0.9823265,0,4,0,19,1,11.3,0,0,1,0
5.0,0.473616,1.550384,0,1,1,19,1,21.7,1,0,0,0
3.0,0.633984,1.862016,0,2,0,8,1,15.8,0,0,0,1
13.0,0.3876075,1.587222,0,5,0,17,4,17.0,0,0,0,0
3.0,1.26378,4.4213445,1,2,1,17,2,33.9,0,0,0,1
2.0,0.3876075,0.9823265,1,1,0,0,2,17.7,1,0,0,0
12.0,1.426824,1.765176,1,3,0,1,3,17.9,0,0,0,0
9.0,0.3876075,0.9823265,0,5,0,39,2,11.3,0,0,0,1
8.0,2.073464,4.4213445,1,5,0,7,1,33.9,0,0,1,0
14.0,2.073464,3.525699,0,4,1,18,3,33.9,0,0,1,0
5.0,2.073464,2.091712,1,2,0,18,2,33.9,0,0,1,0
3.0,2.073464,2.97,0,3,0,15,3,33.9,1,0,0,0
15.0,0.420926,0.9823265,0,5,1,9,1,11.3,0,0,0,0
4.0,0.818532,2.043468,0,5,0,10,3,27.4,1,0,0,0
2.0,0.485856,1.530144,0,1,1,6,2,26.1,0,0,1,0
3.0,0.511632,3.364368,0,2,1,17,3,16.6,0,0,1,0
4.0,0.3876075,3.58512,0,3,1,11,1,29.9,1,0,0,0
15.0,1.523116,2.200884,0,4,0,24,2,33.9,1,0,0,0
3.0,2.010624,3.621376,1,2,1,12,2,33.9,0,0,0,1
7.0,1.69164,2.74836,0,1,1,7,2,33.9,0,1,0,0
8.0,0.46368,2.89632,0,2,0,19,2,33.9,0,0,1,0
11.0,1.5876,4.4213445,0,1,1,21,1,25.4,0,0,0,0
11.0,0.3876075,2.288117,0,4,1,12,4,13.1,0,0,0,0
15.0,2.073464,4.4213445,0,4,0,22,2,33.9,0,1,0,0
3.0,0.3876075,2.204928,0,3,0,15,1,12.1,1,0,0,0
3.0,1.520736,4.4213445,1,2,1,7,1,11.9,1,0,0,0
15.0,1.256796,1.659204,0,5,1,33,4,21.4,1,0,0,0
15.0,0.4697,0.9823265,0,4,1,34,1,11.3,0,0,0,1
2.0,1.46766,2.19234,0,1,1,2,1,28.7,0,0,1,0
2.0,0.3876075,0.9823265,1,3,1,0,1,11.3,1,0,0,0
13.0,0.7614,0.9823265,0,5,1,39,1,11.3,0,0,1,0
6.0,0.607698,1.303302,0,2,0,20,2,11.3,0,0,0,0
2.0,2.073464,1.318896,1,1,1,15,3,16.8,0,0,0,1
6.0,2.073464,1.9548,0,5,0,8,3,12.7,0,1,0,0
6.0,0.3876075,4.232,0,2,1,20,1,20.2,0,0,1,0
2.0,0.546312,2.105688,0,2,1,8,2,16.5,0,1,0,0
15.0,0.3876075,0.9823265,0,4,1,30,5,11.3,0,0,0,0
4.0,2.073464,4.4213445,1,2,1,9,1,24.9,0,0,0,0
15.0,0.90036,1.55964,0,4,1,27,2,29.5,1,0,0,0
11.0,1.985544,1.050456,0,5,1,25,4,24.0,0,0,0,0
2.0,0.3876075,1.536205,1,1,0,3,2,15.2,0,0,0,1
15.0,0.45045,0.9823265,0,3,0,20,3,33.9,0,1,0,0
2.0,2.073464,4.4213445,1,1,1,5,1,33.9,0,0,0,1
2.0,0.3876075,0.9823265,0,1,0,0,3,14.6,1,0,0,0
14.0,0.5694,1.3286,0,2,1,34,4,11.3,1,0,0,0
2.0,0.985792,1.350208,1,1,0,1,2,11.5,1,0,0,0
2.0,0.3876075,0.9823265,0,1,1,3,2,16.1,0,1,0,0
8.0,0.3876075,0.9823265,0,4,0,30,3,11.3,1,0,0,0
15.0,0.3876075,2.4966,0,3,0,24,1,33.9,0,0,0,0
6.0,0.3876075,1.353024,0,3,1,38,4,22.9,1,0,0,0
2.0,1.741824,1.660176,1,2,0,2,1,11.3,0,0,1,0
4.0,0.908868,3.185132,0,4,0,23,2,24.0,0,0,1,0
7.0,2.073464,3.275405,0,1,1,16,2,24.4,1,0,0,0
15.0,0.63756,3.98244,0,3,1,20,2,33.9,0,0,0,0
15.0,2.073464,4.4213445,0,5,0,22,2,33.9,0,0,1,0
10.0,2.073464,2.85665,0,4,1,25,3,12.7,0,0,0,0
11.0,1.91815,3.98385,0,5,0,19,2,11.3,0,1,0,0
5.0,0.3876075,0.9823265,0,2,1,3,1,13.6,1,0,0,0
8.0,0.57375,4.4213445,0,3,1,35,2,33.9,0,1,0,0
14.0,1.432665,4.4213445,0,3,1,18,2,33.9,0,0,1,0
7.0,0.729234,1.184766,0,5,1,9,1,11.3,0,1,0,0
5.0,2.073464,0.9823265,0,5,1,17,2,11.3,0,0,1,0
5.0,0.3876075,0.9823265,0,2,0,19,3,18.4,0,0,0,0
5.0,0.3876075,0.9823265,0,2,1,15,1,11.3,0,1,0,0
8.0,2.073464,4.4213445,0,3,1,33,4,33.9,0,0,0,0
15.0,2.073464,4.4213445,0,5,0,18,3,33.9,0,0,1,0
7.0,0.468384,1.435616,0,3,1,12,3,22.3,1,0,0,0
3.0,0.3876075,1.072512,0,2,1,21,2,11.3,1,0,0,0
15.0,0.460635,3.844365,0,4,1,29,2,33.9,0,0,0,0
5.0,0.3876075,4.4213445,0,2,1,30,2,33.9,1,0,0,0
12.0,2.073464,4.4213445,0,5,0,21,3,25.8,1,0,0,0
15.0,2.073464,4.4213445,0,5,1,21,3,33.9,0,0,0,0
10.0,1.020894,3.557106,0,4,0,10,1,18.0,0,0,0,0
6.0,0.440622,1.197378,0,4,1,4,2,18.2,1,0,0,0
2.0,0.3876075,0.9823265,0,4,0,7,1,12.5,0,0,1,0
10.0,0.7344,0.9823265,0,2,0,7,3,11.3,0,0,0,0
13.0,0.794624,2.309376,0,3,1,24,2,33.9,0,1,0,0
2.0,2.073464,4.4213445,1,1,1,17,2,25.6,0,0,1,0
2.0,0.731929,2.051071,1,1,0,4,1,12.5,0,0,0,1
2.0,1.39932,2.74068,0,5,0,7,1,28.4,1,0,0,0
15.0,1.823808,3.132192,0,2,1,27,3,33.9,0,0,0,0
2.0,0.61938,1.37862,1,2,0,2,4,11.7,0,1,0,0
15.0,1.895904,2.280096,0,3,0,40,3,25.1,0,1,0,0
15.0,2.073464,4.2625,0,2,1,28,2,24.1,0,0,0,0
5.0,0.82984,3.68016,0,1,0,9,2,24.6,0,0,1,0
15.0,1.6245,4.4213445,0,5,1,25,2,20.4,0,0,1,0
15.0,0.49725,0.9823265,0,4,1,20,1,11.3,0,1,0,0
15.0,0.397271,2.589729,0,5,1,27,2,15.5,1,0,0,0
15.0,0.39204,0.9823265,0,4,1,28,1,33.9,0,0,0,0
8.0,0.3876075,0.9823265,0,5,1,37,3,11.3,0,0,0,0
2.0,0.3876075,1.414132,1,4,1,3,3,11.3,1,0,0,0
11.0,2.073464,2.736796,0,4,1,19,3,33.9,0,1,0,0
2.0,0.55485,1.50015,1,1,1,4,5,11.3,0,0,0,1
3.0,0.3876075,0.9823265,0,1,1,3,1,11.3,1,0,0,0
6.0,1.410283,4.4213445,0,3,0,7,3,33.9,1,0,0,0
3.0,2.073464,2.76696,0,1,1,25,3,33.9,0,0,0,1
7.0,0.3876075,0.9823265,0,3,1,39,1,33.9,0,0,1,0
